Make,Model,Variant,Ex-Showroom_Price,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recommended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range,Displacement_num,Power_num,Torque_num,Engine_Efficiency,Seating_Category,Price_Segment
Bmw,3-Series,320D Sport,4140000,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,40 litres,Diesel,1429 mm,4633 mm,1811 mm,Sedan,5.0,12 km/litre,22 km/litre,19.62 km/litre,14.16 km/kg,1590 kg,8,157 mm,Ventilated Disc,Ventilated Disc,MacPherson Strut,Torsion Beam,1490 mm,1540 mm,225/50 R17,225/50 R17,Electric Power,All Windows,Yes,Smart Key,Digital,"Analog, Digital",Analog,2,5.0,Leather,Automatic,2810 mm,225/50 R17,1,2,CD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,With Remote,480 litres,1,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,With Remote,Digital,Automatic,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,1,1,1,1,1,1,"Normal, Eco, Sport",1,1,1,1,1,1,1,1,Yes,All Rows,2510 kg,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",1,1,1,1,6.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Electric Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1995.0,190.0,400.0,0.09523809523809523,Small_Family,Luxury
Bmw,3-Series,320D Luxury Line,4690000,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,40 litres,Diesel,1429 mm,4633 mm,1811 mm,Sedan,5.0,12 km/litre,22 km/litre,19.62 km/litre,14.16 km/kg,1590 kg,8,157 mm,Ventilated Disc,Ventilated Disc,MacPherson Strut,Torsion Beam,1490 mm,1540 mm,225/50 R17,225/50 R17,Electric Power,All Windows,Yes,Smart Key,Digital,"Analog, Digital",Analog,2,5.0,Leather,Automatic,2810 mm,225/50 R17,1,2,CD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,With Remote,480 litres,1,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,With Remote,Digital,Automatic,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,1,1,1,1,1,1,"Normal, Eco, Sport",1,1,1,1,1,1,1,1,Yes,All Rows,2510 kg,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",1,1,1,1,6.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Electric Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1995.0,190.0,400.0,0.09523809523809523,Small_Family,Luxury
Bmw,3-Series,330I M Sport,4790000,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,59 litres,Petrol,1429 mm,4633 mm,1811 mm,Sedan,5.0,12 km/litre,22 km/litre,16.13 km/litre,14.16 km/kg,1595 kg,8,157 mm,Ventilated Disc,Ventilated Disc,Dual Link Strut,Five Arm Multi Link Suspension,1490 mm,1540 mm,225/50 R17,225/50 R17,Electric Power,All Windows,Yes,Smart Key,Digital,"Analog, Digital",Analog,2,5.0,Leather,Automatic,2810 mm,225/50 R17,1,2,CD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,With Remote,480 litres,1,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,With Remote,Digital,Automatic,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,1,1,1,1,1,1,"Normal, Eco, Sport",1,1,1,1,1,1,1,1,Yes,All Rows,2510 kg,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",1,1,1,1,6.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Electric Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1998.0,258.0,400.0,0.12912912912912913,Small_Family,Luxury
Volvo,S60 Cross Country,D4,4426500,5.0,4.0,AWD (All Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,67 litres,Diesel,1539 mm,4637 mm,2097 mm,"Sedan, Crossover",4.0,15.6 km/litre,19.6 km/litre,19.6 km/litre,14.16 km/kg,1776 kg,6,201 mm,Ventilated Disc,Ventilated Disc,"MacPherson Strut, Coil Spring",Independent suspension with McPherson Struts,1619 mm,1577 mm,215/50R17,215/50R17,Electro-Hydraulic,All Windows,"Yes, with memory",Smart Key,Digital,Digital,Analog,Yes,4.0,Leather,Automatic,2774 mm,215/50R17,1,Yes,CD/MP3/DVD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,"With Remote, Internal",380 litres,1,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Automatic,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,2510 kg,"Drive side airbag, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",1,1,1,1,6.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front & rear sensors with 360 degree view,1,1,1,1,1,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",1,1,Electric Adjustment with Memory,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,2400.0,190.0,420.0,0.07916666666666666,Small_Family,Luxury
Audi,Q5,35 Tdi Premium Plus,5021200,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,64 litres,Diesel,1608 mm,4388 mm,1831 mm,SUV,5.0,12 km/litre,22 km/litre,16.9 km/litre,14.16 km/kg,1585 kg,7,170 mm,Ventilated Disc,Ventilated Disc,"Mac Pherson type with coil spring, stabiliser bar and double acting shock absorber","Double wishbones, two-way adjustable VPS gas-hydraulic shock absorbers, pushrod operated",1571 mm,1575 mm,235 / 60 R18,235 / 60 R18,Electric Power,All Windows,"Yes, with memory",Smart Key,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2603 mm,235/60 R18,1,Yes,DVD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,Internal,460 litres,1,1,1,Digital,Front & Rear,1,Front & Rear,1,3rd/4th year( regardless of its mileage),1,Internal,Digital,Manual,Analog + Digital,1,5.9 meter,1,Driver & Front Passenger,Not Applicable,3 Zone climate control,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,2185 kg,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags, Drive side airbag",1,1,1,1,8.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Electric Adjustment with Memory,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1968.0,190.0,400.0,0.09654471544715447,Small_Family,Ultra_Luxury
Audi,Q5,35 Tdi Technology,5621200,4.0,4.0,AWD (All Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,64 litres,Diesel,1608 mm,4388 mm,1831 mm,SUV,5.0,12 km/litre,22 km/litre,15.73 km/litre,14.16 km/kg,1585 kg,7,170 mm,Ventilated Disc,Ventilated Disc,"Mac Pherson type with coil spring, stabiliser bar and double acting shock absorber","Double wishbones, two-way adjustable VPS gas-hydraulic shock absorbers, pushrod operated",1571 mm,1575 mm,235 / 60 R18,235 / 60 R18,Electric Power,All Windows,"Yes, with memory",Smart Key,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2603 mm,235/60 R18,1,Yes,DVD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,Internal,460 litres,1,1,1,Digital,Front & Rear,1,Front & Rear,1,3rd/4th year( regardless of its mileage),1,Internal,Digital,Manual,Analog + Digital,1,5.9 meter,1,Driver & Front Passenger,Not Applicable,3 Zone climate control,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,2185 kg,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags, Drive side airbag",1,1,1,1,8.0,16.5:1,"Reach, Rake",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Electric Adjustment with Memory,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1968.0,190.0,400.0,0.09654471544715447,Small_Family,Ultra_Luxury
Audi,Q5,45 Tfsi Premium Plus,5021200,6.0,4.0,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,70 litres,Petrol,1659 mm,4663 mm,1898 mm,SUV,5.0,12 km/litre,22 km/litre,12.44 km/litre,14.16 km/kg,1955 kg,7,200 mm,Ventilated Disc,Ventilated Disc,5 link independent steel spring,Trapezoidal link independent steel spring,1490 mm,1540 mm,235/60R18,235/60R18,Electric Power,All Windows,Yes,Smart Key,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2807 mm,235/60R18,1,Yes,CD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,"Internal, With Remote",550 litres,1,1,1,Digital,Front & Rear,1,Front,1,3rd/4th year( regardless of its mileage),1,Internal,Digital,Automatic,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,2205 kg,"Rear passenger side airbags, Driver head airbag, Drive side airbag, Driver frontal airbag, Curtain airbags, Front passenger frontal airbag, Front passenger side airbag",1,1,1,1,8.0,16.5,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front & rear sensors with 360 degree view,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Electric Adjustment with Memory,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1984.0,248.0,370.0,0.125,Small_Family,Ultra_Luxury
Audi,Q5,45 Tfsi Technology,5621200,6.0,4.0,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,70 litres,Petrol,1659 mm,4663 mm,1898 mm,SUV,5.0,12 km/litre,22 km/litre,12.44 km/litre,14.16 km/kg,1955 kg,7,200 mm,Ventilated Disc,Ventilated Disc,5 link independent steel spring,Trapezoidal link independent steel spring,1490 mm,1540 mm,235/60R18,235/60R18,Electric Power,All Windows,Yes,Smart Key,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2807 mm,235/60R18,1,Yes,CD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,"Internal, With Remote",550 litres,1,1,1,Digital,Front & Rear,1,Front,1,3rd/4th year( regardless of its mileage),1,Internal,Digital,Automatic,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,2205 kg,"Rear passenger side airbags, Driver head airbag, Drive side airbag, Driver frontal airbag, Curtain airbags, Front passenger frontal airbag, Front passenger side airbag",1,1,1,1,8.0,16.5,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front & rear sensors with 360 degree view,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Electric Adjustment with Memory,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1984.0,248.0,370.0,0.125,Small_Family,Ultra_Luxury
Land Rover Rover,Range Evoque,S,5494000,4.0,4.0,AWD (All Wheel Drive),V,BS 6,"Front, Longitudinal",Injection,45 litres,Diesel,1649 mm,4371 mm,1996 mm,SUV,5.0,12 km/litre,22 km/litre,15.6 km/litre,14.16 km/kg,1915 kg,9,210 mm,Ventilated Disc,Ventilated Disc,MacPherson Strut,Multi - link,1626 mm,1632 mm,235/65R17,235/65R17,Electro-Hydraulic,All Windows,Yes,Smart Key,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2681 mm,235/65R17,1,Yes,CD Player with USB & Aux-in,1,1,"3 Years/1,00,000 Kms (Whichever comes earlier)",1,"Internal, With Remote",350 litres,1,1,1,Digital,Front & Rear,1,Front & Rear,1,"12/24 months /2,00,000 Kms (Whichever comes earlier)",1,Internal,Digital,Automatic,Analog + Digital,1,5.65 meter,1,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,1,1,1,1,1,1,"Normal, Comfort, Sport",1,1,1,1,1,1,1,1,Yes,All Rows,2450 kg,"Drive side airbag, Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,6.0,15.5,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front & rear sensors with 360 degree view,1,1,1,1,1,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",1,1,Electric Adjustment with Memory,1,1,1,Cup Holders,1,1,1,2.4 PSI,Yes,1,1,1,1,1,1,D180,1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1999.0,179.0,430.0,0.0895447723861931,Small_Family,Ultra_Luxury
Land Rover Rover,Range Evoque,Se R-Dynamic,5985000,4.0,4.0,AWD (All Wheel Drive),V,BS 6,"Front, Longitudinal",Injection,45 litres,Diesel,1649 mm,4371 mm,1996 mm,SUV,5.0,12 km/litre,22 km/litre,15.6 km/litre,14.16 km/kg,1915 kg,9,210 mm,Ventilated Disc,Ventilated Disc,MacPherson Strut,Multi - link,1626 mm,1632 mm,235/65R17,235/65R17,Electro-Hydraulic,All Windows,Yes,Smart Key,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2681 mm,235/65R17,1,Yes,CD Player with USB & Aux-in,1,1,"3 Years/1,00,000 Kms (Whichever comes earlier)",1,"Internal, With Remote",350 litres,1,1,1,Digital,Front & Rear,1,Front & Rear,1,"12/24 months /2,00,000 Kms (Whichever comes earlier)",1,Internal,Digital,Automatic,Analog + Digital,1,5.65 meter,1,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,1,1,1,1,1,1,"Normal, Comfort, Sport",1,1,1,1,1,1,1,1,Yes,All Rows,2450 kg,"Drive side airbag, Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,6.0,15.5,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front & rear sensors with 360 degree view,1,1,1,1,1,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",1,1,Electric Adjustment with Memory,1,1,1,Cup Holders,1,1,1,2.4 PSI,Yes,1,1,1,1,1,1,D180,1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1999.0,179.0,430.0,0.0895447723861931,Small_Family,Ultra_Luxury
Land Rover Rover,Range Evoque,S Petrol,5494000,4.0,4.0,AWD (All Wheel Drive),V,BS 6,"Front, Transverse",Injection,45 litres,Petrol,1649 mm,4371 mm,1996 mm,SUV,5.0,12 km/litre,22 km/litre,23 km/litre,14.16 km/kg,1929 kg,9,210 mm,Ventilated Disc,Ventilated Disc,MacPherson Strut,Multi - link,1626 mm,1632 mm,235/65R17,235/65R17,Electro-Hydraulic,All Windows,Yes,Smart Key,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2681 mm,235/65R17,1,Yes,CD Player with USB & Aux-in,1,1,"3 Years/1,00,000 Kms (Whichever comes earlier)",1,"Internal, With Remote",350 litres,1,1,1,Digital,Front & Rear,1,Front & Rear,1,"12/24 months /2,00,000 Kms (Whichever comes earlier)",1,Internal,Digital,Automatic,Analog + Digital,1,5.65 meter,1,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,1,1,1,1,1,1,"Normal, Comfort, Sport",1,1,1,1,1,1,1,1,Yes,All Rows,2430 kg,"Drive side airbag, Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,6.0,15.5,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front & rear sensors with 360 degree view,1,1,1,1,1,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",1,1,Electric Adjustment with Memory,1,1,1,Cup Holders,1,1,1,2.4 PSI,Yes,1,1,1,1,1,1,P 250,1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1997.0,245.0,365.0,0.12268402603905859,Small_Family,Ultra_Luxury
Land Rover Rover,Range Evoque,Se R-Dynamic Petrol,5985000,4.0,4.0,AWD (All Wheel Drive),V,BS 6,"Front, Transverse",Injection,45 litres,Petrol,1649 mm,4371 mm,1996 mm,SUV,5.0,12 km/litre,22 km/litre,23 km/litre,14.16 km/kg,1929 kg,9,210 mm,Ventilated Disc,Ventilated Disc,MacPherson Strut,Multi - link,1626 mm,1632 mm,235/65R17,235/65R17,Electro-Hydraulic,All Windows,Yes,Smart Key,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2681 mm,235/65R17,1,Yes,CD Player with USB & Aux-in,1,1,"3 Years/1,00,000 Kms (Whichever comes earlier)",1,"Internal, With Remote",350 litres,1,1,1,Digital,Front & Rear,1,Front & Rear,1,"12/24 months /2,00,000 Kms (Whichever comes earlier)",1,Internal,Digital,Automatic,Analog + Digital,1,5.65 meter,1,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,1,1,1,1,1,1,"Normal, Comfort, Sport",1,1,1,1,1,1,1,1,Yes,All Rows,2430 kg,"Drive side airbag, Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,6.0,15.5,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front & rear sensors with 360 degree view,1,1,1,1,1,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",1,1,Electric Adjustment with Memory,1,1,1,Cup Holders,1,1,1,2.4 PSI,Yes,1,1,1,1,1,1,P 250,1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1997.0,245.0,365.0,0.12268402603905859,Small_Family,Ultra_Luxury
Maruti Suzuki,Mercedes-Benz E-Class,E200,5861062,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,80 litres,Petrol,1494 mm,5063 mm,1860 mm,Sedan,4.0,8.5 km/litre,12 km/litre,12 km/litre,14.16 km/kg,1785 kg,5,165 mm,Ventilated Disc,Ventilated Disc,"4-link air suspension, anti-dive, automatic level control & stabilizer","Multi-link, anti-dive, anti-lift, automatic level control & stabilizer",1595 mm,1597 mm,245/45 R17,245/45 R17,Electro-Hydraulic,All Windows,"Yes, with memory",Smart Key,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,3079 mm,245/45 R17,1,Yes,CD/MP3/DVD Player with USB & Aux-in,1,1,3 years / Unlimited Kms,1,"Internal, With Remote",540 litres,1,1,1,Analog,Front & Rear,1,Front & Rear,1,4th year /with (absolutely no mileage restriction),1,"Internal, With Remote",Analog,Automatic,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,3 Zone climate control,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,2510 kg,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag, Curtain airbags",1,1,1,1,7.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front and rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Electric Adjustment with Memory,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1991.0,184.0,300.0,0.09241587142139629,Small_Family,Ultra_Luxury
Maruti Suzuki,Mercedes-Benz E-Class,E350 D,7285332,6.0,4.0,RWD (Rear Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,80 litres,Diesel,1494 mm,5063 mm,1860 mm,Sedan,4.0,7.45 km/litre,22 km/litre,142 km/litre,14.16 km/kg,1785 kg,5,155 mm,Ventilated Disc,Ventilated Disc,"McPhersons axle with coil spring Coil springs, twin-tube gas-filled with SDD/coil springs",Multi link independent suspensions with coil spring Single-tube gas-filled with SDD,1595 mm,1597 mm,245/35 R17,245/35 R17,Electric Power,All Windows,"Yes, with memory",Smart Key,Analog,Analog,Analog,Yes,5.0,Leather,Automatic,3079 mm,245/35 R17,1,Yes,CD/MP3/DVD Player with USB & Aux-in,1,1,3 years / Unlimited Kms,1,Internal,540 litres,1,1,1,Analog,Front & Rear,1,Front & Rear,1,4th year /with (absolutely no mileage restriction),1,Internal,Analog,Manual,Analog,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,3 Zone climate control,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,2510 kg,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Front passenger side airbag, Driver knee airbag",1,1,1,1,7.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front & rear sensors with 360 degree view,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Semi Automatic Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,2987.0,268.7,620.0,0.08995647807164378,Small_Family,Ultra_Luxury
